name,subNum,subInit,design_values,pacman_initial_grid_x,pacman_initial_grid_y,bean_1_initial_grid_x,bean_1_initial_grid_y,bean_2_initial_grid_x,bean_2_initial_grid_y,end_condition_reason,noise_point_list,pacman_trajectory,step,second_order_intention,last_corrected_intention,second_order_intention_list,reaction_time,total_trial_time,star_grid_x,star_grid_y,condition,action
guotingyu,2,e,21,19,4,2,1,11,14,bean_1_eaten,"[5, 11, 12, 17, 21, 22, 26, 28]","[(19.0, 4.0), [19.0, 3.0], [19.0, 2.0], [19.0, 1.0], [18.0, 1.0], [18.0, 0.0], [17.0, 0.0], [16.0, 0.0], [15.0, 0.0], [14.0, 0.0], [13.0, 0.0], [13.0, 1.0], [13.0, 2.0], [12.0, 2.0], [11.0, 2.0], [10.0, 2.0], [9.0, 2.0], [9.0, 1.0], [8.0, 1.0], [7.0, 1.0], [6.0, 1.0], [6.0, 2.0], [6.0, 3.0], [5.0, 3.0], [4.0, 3.0], [3.0, 3.0], [3.0, 2.0], [2.0, 2.0], [3.0, 2.0], [3.0, 1.0], [2.0, 1.0]]",30,1,1,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.8255889415740967, 1.0962762832641602, 0.32422876358032227, 0.3912782669067383, 0.828587532043457, 0.1561112403869629, 0.1771252155303955, 0.17162275314331055, 0.19263696670532227, 0.18763351440429688, 0.20514583587646484, 0.19513869285583496, 0.20514535903930664, 0.19763851165771484, 0.20816969871520996, 0.18313097953796387, 0.21913409233093262, 0.19313859939575195, 0.19763731956481934, 0.18363046646118164, 0.18213152885437012, 0.20214104652404785, 0.20914816856384277, 0.19063591957092285, 0.22415900230407715, 0.20514559745788574, 0.541884183883667, 0.3542511463165283, 0.5033571720123291, 0.3097214698791504]",12.264203548431402,11,3,text:'unequal_distance',"[[0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [0.0, -1.0], [0.0, -1.0], [-1.0, 0.0]]"
guotingyu,2,e,10,11,0,18,4,10,12,bean_1_eaten,"[1, 2, 10, 13, 14]","[(11.0, 0.0), (11.0, 0.0), [12.0, 0.0], [12.0, 1.0], [12.0, 2.0], [12.0, 3.0], [12.0, 4.0], [13.0, 4.0], [14.0, 4.0], [15.0, 4.0], [15.0, 3.0], [16.0, 3.0], [17.0, 3.0], [16.0, 3.0], [17.0, 3.0], [17.0, 4.0], [18.0, 4.0]]",16,1,1,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[0.7490301132202148, 0.22718262672424316, 0.2621645927429199, 0.2066481113433838, 0.18312883377075195, 0.39978504180908203, 0.3497467041015625, 0.23266816139221191, 0.1886308193206787, 0.17362332344055176, 0.18813371658325195, 0.1796281337738037, 0.1966395378112793, 0.24867582321166992, 0.39678120613098145, 0.24967718124389648]",7.435274839401245,10,4,text:'unequal_distance',"[[0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, 1.0], [0.0, 1.0], [1.0, 0.0]]"
guotingyu,2,e,7,17,12,15,5,16,18,bean_2_eaten,[2],"[(17.0, 12.0), [17.0, 13.0], [16.0, 13.0], [16.0, 14.0], [16.0, 15.0], [16.0, 16.0], [16.0, 17.0], [16.0, 18.0]]",7,2,2,"[2, 2, 2, 2, 2, 2, 2]","[1.5781188011169434, 0.19764041900634766, 0.15511012077331543, 0.14710474014282227, 0.19864201545715332, 0.1896355152130127, 0.2036423683166504]",5.673025131225586,16,11,text:'unequal_distance',"[[0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0]]"
guotingyu,2,e,57,12,10,19,5,12,0,bean_1_eaten,"[1, 4, 6, 7, 13]","[(12.0, 10.0), [11.0, 10.0], [11.0, 9.0], [11.0, 8.0], [12.0, 8.0], [12.0, 7.0], [13.0, 7.0], [13.0, 8.0], [13.0, 7.0], [13.0, 6.0], [13.0, 5.0], [14.0, 5.0], [15.0, 5.0], [15.0, 6.0], [16.0, 6.0], [17.0, 6.0], [18.0, 6.0], [19.0, 6.0], [19.0, 5.0]]",18,1,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]","[1.2763867378234863, 0.3267323970794678, 0.29170656204223633, 0.25017809867858887, 0.28870415687561035, 0.27469587326049805, 0.2711913585662842, 0.24967741966247559, 0.26569175720214844, 0.25467824935913086, 0.3337371349334717, 0.218153715133667, 0.1941390037536621, 0.17514491081237793, 0.17360138893127441, 0.19814085960388184, 0.2396700382232666, 0.3117232322692871]",8.597082138061522,13,5,text:'unequal_distance',"[[0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, -1.0]]"
guotingyu,2,e,25,5,15,6,3,17,14,bean_2_eaten,"[2, 12, 14, 15]","[(5.0, 15.0), [5.0, 14.0], [5.0, 15.0], [6.0, 15.0], [7.0, 15.0], [8.0, 15.0], [9.0, 15.0], [10.0, 15.0], [11.0, 15.0], [12.0, 15.0], [13.0, 15.0], [14.0, 15.0], [15.0, 15.0], [16.0, 15.0], [15.0, 15.0], [15.0, 16.0], [16.0, 16.0], [17.0, 16.0], [17.0, 15.0], [17.0, 14.0]]",19,2,2,"[0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0]","[1.6792075634002686, 0.22464299201965332, 0.15010714530944824, 0.745028018951416, 0.15761160850524902, 0.15410971641540527, 0.1631157398223877, 0.16211748123168945, 0.18763065338134766, 0.16962003707885742, 0.19864106178283691, 0.26218676567077637, 0.2581822872161865, 0.4008066654205322, 0.5913982391357422, 0.35625410079956055, 0.2631850242614746, 0.27919816970825195, 0.2256605625152588]",9.63183569908142,6,14,text:'unequal_distance',"[[0.0, -1.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, -1.0], [1.0, 0.0], [0.0, -1.0], [0.0, -1.0], [1.0, 0.0], [1.0, 0.0], [0.0, -1.0], [0.0, -1.0]]"
guotingyu,2,e,11,14,1,18,11,0,3,bean_1_eaten,"[4, 6, 7, 9, 18, 23, 24, 26]","[(14.0, 1.0), [14.0, 2.0], [14.0, 3.0], [14.0, 4.0], [13.0, 4.0], [13.0, 5.0], [13.0, 4.0], [13.0, 3.0], [13.0, 4.0], [13.0, 3.0], [13.0, 4.0], [13.0, 5.0], [13.0, 6.0], [13.0, 7.0], [13.0, 8.0], [13.0, 9.0], [13.0, 10.0], [13.0, 11.0], [13.0, 10.0], [14.0, 10.0], [15.0, 10.0], [16.0, 10.0], [17.0, 10.0], [17.0, 11.0], [16.0, 11.0], [17.0, 11.0], [17.0, 10.0], [18.0, 10.0], [18.0, 11.0]]",28,1,1,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.269402027130127, 0.24267148971557617, 0.15210771560668945, 0.201643705368042, 0.15911245346069336, 0.2401719093322754, 0.19113421440124512, 0.18162870407104492, 0.19463849067687988, 0.2086477279663086, 0.19764137268066406, 0.20314311981201172, 0.19313716888427734, 0.19013500213623047, 0.18763303756713867, 0.19513845443725586, 0.18763303756713867, 0.19814085960388184, 0.17212247848510742, 0.143601655960083, 0.20514845848083496, 0.1696169376373291, 0.16912055015563965, 0.7775521278381348, 0.4533216953277588, 0.19213581085205078, 0.40628838539123535, 0.3367428779602051]",10.62303924560547,13,3,text:'unequal_distance',"[[0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, 1.0]]"
guotingyu,2,e,0,18,0,17,17,2,2,bean_1_eaten,"[2, 7, 10, 12, 15, 21, 22]","[(18.0, 0.0), [18.0, 1.0], [17.0, 1.0], [17.0, 2.0], [17.0, 3.0], [17.0, 4.0], [17.0, 5.0], [17.0, 4.0], [17.0, 5.0], [17.0, 6.0], [18.0, 6.0], [18.0, 7.0], [17.0, 7.0], [17.0, 8.0], [17.0, 9.0], [18.0, 9.0], [18.0, 10.0], [18.0, 11.0], [18.0, 12.0], [18.0, 13.0], [18.0, 14.0], [18.0, 13.0], [17.0, 13.0], [17.0, 14.0], [17.0, 15.0], [17.0, 16.0], [17.0, 17.0]]",26,1,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.984198808670044, 0.3707618713378906, 0.7585411071777344, 0.39928150177001953, 0.5409090518951416, 0.17709946632385254, 0.1821308135986328, 0.1491069793701172, 0.19013333320617676, 0.18262934684753418, 0.19313788414001465, 0.1961371898651123, 0.18665409088134766, 0.18561148643493652, 0.17662453651428223, 0.19313836097717285, 0.1821300983428955, 0.18713045120239258, 0.18313074111938477, 0.17562484741210938, 0.1726219654083252, 0.18513131141662598, 0.19564104080200195, 0.18262863159179688, 0.19063377380371094, 0.3927786350250244]",10.11668062210083,17,2,text:'unequal_distance',"[[0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0]]"
guotingyu,2,e,6,0,11,11,10,8,17,bean_1_eaten,"[1, 2, 7]","[(0.0, 11.0), [0.0, 10.0], [0.0, 9.0], [1.0, 9.0], [2.0, 9.0], [3.0, 9.0], [4.0, 9.0], [3.0, 9.0], [4.0, 9.0], [5.0, 9.0], [6.0, 9.0], [7.0, 9.0], [8.0, 9.0], [9.0, 9.0], [10.0, 9.0], [11.0, 9.0], [11.0, 10.0]]",16,1,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]","[2.5863375663757324, 0.17662310600280762, 0.16611838340759277, 0.1676187515258789, 0.16261553764343262, 0.16611957550048828, 0.1701209545135498, 0.17912697792053223, 0.1676185131072998, 0.15961194038391113, 0.17312264442443848, 0.17765069007873535, 0.17760372161865234, 0.17562246322631836, 0.17112255096435547, 0.276195764541626]",8.256359815597534,8,12,text:'unequal_distance',"[[1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, 1.0]]"
guotingyu,2,e,29,2,10,2,13,5,12,bean_1_eaten,"[1, 5]","[(2.0, 10.0), [1.0, 10.0], [1.0, 11.0], [1.0, 12.0], [1.0, 13.0], [1.0, 14.0], [1.0, 13.0], [2.0, 13.0]]",7,1,1,"[0, 0, 0, 1, 0, 0, 0]","[1.2929177284240723, 0.1871323585510254, 0.19313883781433105, 0.18312883377075195, 0.23916912078857422, 0.5939226150512695, 0.34374403953552246]",6.035802125930786,3,12,text:'unequal_distance',"[[0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [1.0, 0.0], [0.0, -1.0], [1.0, 0.0]]"
guotingyu,2,e,34,16,20,4,19,19,8,bean_2_eaten,"[2, 3, 4, 8, 10, 15, 18, 19, 22, 25, 27, 29, 30, 31, 33, 36, 37, 38, 39, 41, 45, 46, 49, 50, 51, 53, 59, 60]","[(16.0, 20.0), [16.0, 19.0], [15.0, 19.0], [16.0, 19.0], [17.0, 19.0], [17.0, 18.0], [17.0, 17.0], [17.0, 16.0], [16.0, 16.0], [16.0, 15.0], [15.0, 15.0], [15.0, 14.0], [15.0, 13.0], [15.0, 12.0], [15.0, 11.0], [14.0, 11.0], [14.0, 10.0], [14.0, 9.0], [13.0, 9.0], [12.0, 9.0], [13.0, 9.0], [14.0, 9.0], [13.0, 9.0], [14.0, 9.0], [15.0, 9.0], [14.0, 9.0], [15.0, 9.0], [15.0, 8.0], [16.0, 8.0], [16.0, 9.0], [16.0, 8.0], [16.0, 9.0], [17.0, 9.0], [17.0, 10.0], [18.0, 10.0], [19.0, 10.0], [18.0, 10.0], [18.0, 11.0], [18.0, 12.0], [17.0, 12.0], [17.0, 11.0], [16.0, 11.0], [16.0, 10.0], [16.0, 9.0], [16.0, 8.0], [15.0, 8.0], [15.0, 9.0], [16.0, 9.0], [17.0, 9.0], [17.0, 10.0], [17.0, 11.0], [17.0, 12.0], [18.0, 12.0], [18.0, 13.0], [18.0, 12.0], [18.0, 11.0], [18.0, 10.0], [18.0, 9.0], [18.0, 8.0], [17.0, 8.0], [16.0, 8.0], [17.0, 8.0], [18.0, 8.0], [19.0, 8.0]]",63,2,2,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1.2974207401275635, 0.17162251472473145, 0.1751267910003662, 0.16811704635620117, 0.19063425064086914, 0.18513178825378418, 0.1676182746887207, 0.1651172637939453, 0.17314505577087402, 0.16159820556640625, 0.17762017250061035, 0.16611814498901367, 0.1631183624267578, 0.19115495681762695, 0.1811072826385498, 0.1746373176574707, 0.19012093544006348, 0.22416043281555176, 0.19013476371765137, 0.2281630039215088, 0.1506052017211914, 0.1846306324005127, 0.17162299156188965, 0.19313716888427734, 0.18312931060791016, 0.16662144660949707, 0.20264291763305664, 0.17662262916564941, 0.18112921714782715, 0.23916912078857422, 0.20664763450622559, 0.20714592933654785, 0.18363237380981445, 0.1916358470916748, 0.18716120719909668, 0.33470773696899414, 0.19566082954406738, 0.16509485244750977, 0.18913507461547852, 0.19063401222229004, 0.18763279914855957, 0.16661977767944336, 0.19313740730285645, 0.19263529777526855, 0.2541804313659668, 0.1941373348236084, 0.1801297664642334, 0.17762494087219238, 0.2011420726776123, 0.20264482498168945, 0.21264958381652832, 0.17662549018859863, 0.18913507461547852, 0.4788398742675781, 0.17912673950195312, 0.1916358470916748, 0.201643705368042, 0.19063425064086914, 0.34874987602233887, 0.3492584228515625, 0.18812084197998047, 0.22416162490844727, 0.19814705848693848]",16.72487044334412,17,19,text:'unequal_distance',"[[0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0]]"
guotingyu,2,e,2,1,14,10,15,2,3,bean_1_eaten,"[6, 8, 13, 16]","[(1.0, 14.0), [2.0, 14.0], [3.0, 14.0], [4.0, 14.0], [5.0, 14.0], [6.0, 14.0], [6.0, 13.0], [7.0, 13.0], [7.0, 12.0], [8.0, 12.0], [9.0, 12.0], [10.0, 12.0], [10.0, 13.0], [11.0, 13.0], [11.0, 14.0], [11.0, 15.0], [11.0, 16.0], [10.0, 16.0], [10.0, 15.0]]",18,1,1,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","[1.4535322189331055, 0.4428379535675049, 0.1881098747253418, 0.18262910842895508, 0.18513131141662598, 0.18863368034362793, 0.18413066864013672, 0.19764089584350586, 0.17812705039978027, 0.19013381004333496, 0.19764256477355957, 0.3522512912750244, 0.21865272521972656, 0.38677358627319336, 0.4463169574737549, 0.23766875267028809, 0.5188682079315186, 0.3407411575317383]",9.092952728271484,2,13,text:'unequal_distance',"[[1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [-1.0, 0.0], [-1.0, 0.0], [0.0, -1.0]]"
guotingyu,2,e,15,15,20,18,6,9,7,bean_2_eaten,"[3, 6, 7, 9, 10, 11, 14, 16, 19, 26, 28, 29, 32, 39, 41]","[(15.0, 20.0), [16.0, 20.0], [16.0, 19.0], [15.0, 19.0], [15.0, 18.0], [15.0, 17.0], [14.0, 17.0], [13.0, 17.0], [13.0, 16.0], [14.0, 16.0], [14.0, 17.0], [14.0, 18.0], [14.0, 17.0], [14.0, 16.0], [13.0, 16.0], [13.0, 15.0], [13.0, 16.0], [13.0, 15.0], [13.0, 14.0], [13.0, 15.0], [13.0, 14.0], [13.0, 13.0], [13.0, 12.0], [13.0, 11.0], [13.0, 10.0], [13.0, 9.0], [14.0, 9.0], [14.0, 8.0], [13.0, 8.0], [13.0, 9.0], [13.0, 8.0], [13.0, 7.0], [13.0, 6.0], [12.0, 6.0], [11.0, 6.0], [10.0, 6.0], [9.0, 6.0], [9.0, 5.0], [9.0, 6.0], [10.0, 6.0], [10.0, 7.0], [11.0, 7.0], [10.0, 7.0], [9.0, 7.0]]",43,1,2,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2]","[0.5754072666168213, 0.5293786525726318, 0.21164727210998535, 0.19764018058776855, 0.1921367645263672, 0.20014214515686035, 0.15060663223266602, 0.22916388511657715, 0.1806485652923584, 0.18961477279663086, 0.18462848663330078, 0.20214581489562988, 0.19064068794250488, 0.18462467193603516, 0.1701202392578125, 0.17812728881835938, 0.17812609672546387, 0.1771249771118164, 0.18763279914855957, 0.2016468048095703, 0.1841287612915039, 0.1866304874420166, 0.1846325397491455, 0.19213652610778809, 0.1771254539489746, 0.19513726234436035, 0.2016446590423584, 0.19763898849487305, 0.4002845287322998, 0.41379356384277344, 0.3542509078979492, 0.5003571510314941, 0.41129064559936523, 0.2011420726776123, 0.20464801788330078, 0.2776944637298584, 0.40378665924072266, 0.007530927658081055, 0.36423254013061523, 0.34424448013305664, 0.3087198734283447, 0.39027857780456543, 0.21615052223205566]",13.831815958023071,14,7,text:'unequal_distance',"[[1.0, 0.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [0.0, -1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0]]"
guotingyu,2,e,33,16,20,7,6,18,1,bean_2_eaten,"[1, 6, 7, 14, 17, 21, 24, 26, 27, 31, 34, 37, 40, 43, 45]","[(16.0, 20.0), [17.0, 20.0], [17.0, 19.0], [17.0, 18.0], [17.0, 17.0], [17.0, 16.0], [16.0, 16.0], [17.0, 16.0], [17.0, 15.0], [17.0, 14.0], [17.0, 13.0], [17.0, 12.0], [17.0, 11.0], [17.0, 10.0], [16.0, 10.0], [16.0, 9.0], [16.0, 8.0], [15.0, 8.0], [15.0, 7.0], [15.0, 6.0], [15.0, 5.0], [15.0, 6.0], [15.0, 5.0], [15.0, 4.0], [14.0, 4.0], [14.0, 3.0], [13.0, 3.0], [13.0, 4.0], [13.0, 3.0], [13.0, 2.0], [14.0, 2.0], [14.0, 3.0], [15.0, 3.0], [16.0, 3.0], [15.0, 3.0], [16.0, 3.0], [17.0, 3.0], [16.0, 3.0], [16.0, 2.0], [16.0, 1.0], [16.0, 0.0], [17.0, 0.0], [18.0, 0.0], [17.0, 0.0], [18.0, 0.0], [18.0, 0.0], [18.0, 1.0]]",46,2,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0]","[1.0597715377807617, 0.17710661888122559, 0.19163751602172852, 0.18763279914855957, 0.16961908340454102, 0.16111469268798828, 0.2086477279663086, 0.1826481819152832, 0.16610050201416016, 0.172621488571167, 0.19063544273376465, 0.1751241683959961, 0.17662692070007324, 0.19463658332824707, 0.18363022804260254, 0.17462372779846191, 0.19814276695251465, 0.19113373756408691, 0.18715691566467285, 0.20061802864074707, 0.1821305751800537, 0.19213533401489258, 0.18413114547729492, 0.17712616920471191, 0.18564295768737793, 0.1876223087310791, 0.18312978744506836, 0.23666667938232422, 0.21415209770202637, 0.6054303646087646, 0.20214366912841797, 0.13509488105773926, 0.2301638126373291, 0.1701200008392334, 0.21065235137939453, 0.20864534378051758, 0.211151123046875, 0.36275744438171387, 0.18513035774230957, 0.3907771110534668, 0.16261768341064453, 0.18513011932373047, 0.21164941787719727, 0.49735236167907715, 0.25768327713012695, 0.7160093784332275]",14.23760437965393,15,6,text:'unequal_distance',"[[0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, -1.0], [0.0, -1.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, 1.0], [0.0, 1.0]]"
guotingyu,2,e,38,13,20,10,18,13,17,bean_2_eaten,[],"[(13.0, 20.0), [13.0, 19.0], [13.0, 18.0], [13.0, 17.0]]",3,2,2,"[0, 0, 2]","[2.9801173210144043, 0.17662358283996582, 0.18813323974609375]",6.3480064868927,12,18,text:'unequal_distance',"[[0.0, -1.0], [0.0, -1.0], [0.0, -1.0]]"
guotingyu,2,e,39,11,16,1,12,1,18,bean_2_eaten,"[1, 2, 5, 12, 13, 15, 18]","[(11.0, 16.0), [11.0, 15.0], [11.0, 16.0], [10.0, 16.0], [9.0, 16.0], [9.0, 17.0], [8.0, 17.0], [7.0, 17.0], [6.0, 17.0], [5.0, 17.0], [4.0, 17.0], [3.0, 17.0], [3.0, 16.0], [3.0, 15.0], [2.0, 15.0], [2.0, 16.0], [1.0, 16.0], [1.0, 17.0], [0.0, 17.0], [1.0, 17.0], [1.0, 18.0]]",20,2,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]","[1.22086501121521, 0.25067996978759766, 0.18713092803955078, 0.20914816856384277, 0.2091515064239502, 0.20364141464233398, 0.2136542797088623, 0.17762303352355957, 0.21365618705749512, 0.21364855766296387, 0.21365022659301758, 0.23816967010498047, 0.2351675033569336, 0.24119877815246582, 0.2331371307373047, 0.42530179023742676, 0.4693326950073242, 0.21165180206298828, 0.5503890514373779, 0.4513208866119385]",9.371649265289307,1,15,text:'unequal_distance',"[[-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [0.0, 1.0], [0.0, 1.0], [1.0, 0.0], [0.0, 1.0]]"
